Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Price_Clean,Total_Price,Clean_Tx_ID,Refund_Amount,Status,Is_Returned,Extracted_Order_ID,Ticket_Count
100542,2023-12-02,C0077,Accessories,Laptop Sleeve,"41,10 EUR",1,Pending,41.1,41.1,,,,0,,0.0
100977,2023-12-11,C0017,Smart Home,NordLock Pro,183,1,Paid,183.0,183.0,,,,0,100977.0,3.0
100445,2023-11-30,C0001,Accessories,Accessory Bundle,"34,98 EUR",1,Paid,34.98,34.98,,,,0,,0.0
101180,,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,33.86,101.58,,,,0,,0.0
100933,2023-12-11,C0003, Accessories,Laptop Sleeve,41.18,3,Paid,41.18,123.53999999999999,,,,0,,0.0
101073,2023-12-13,C0015,Smart Home,NordLock Pro,"214,13 EUR",1,Paid,214.13,214.13,,,,0,101073.0,2.0
100100,2023-11-19,C0143, Accessories,Charger,21.14,1,Paid,21.14,21.14,,,,0,,0.0
100847,2023-12-09,C0136, Accessories,Laptop Sleeve,43.74,1,Paid,43.74,43.74,,,,0,,0.0
100496,2023-12-01,C0032,Electronics,NoiseCancel Headphones,282,1,Paid,282.0,282.0,,,,0,,0.0
100433,2023-11-29,C0027,Electronics,NoiseCancel Headphones,306.26,1,Paid,306.26,306.26,,,,0,,0.0
100143,,C0002,Accessories,USB-C Cable,7.06,1,Paid,7.06,7.06,,,,0,,0.0
101134,2023-12-14,C0002, Smart Home ,NordLock Pro,"200,59 EUR",2,Paid,200.59,401.18,,,,0,,0.0
101197,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,32.73,32.73,,,,0,101197.0,2.0
100167,2023-11-22,C0001,Electronics,Tablet A,"499,07 EUR",1,Paid,499.07,499.07,,,,0,,0.0
100162,2023-11-22,C0081,Electronics,TV Pro,1615.87,1,Paid,1615.87,1615.87,,,,0,100162.0,2.0
100643,2023-12-04,C0005,Smart Home,NordLock Pro,"244,97 EUR",1,Paid,244.97,244.97,,,,0,100643.0,1.0
100137,,C0001,Electronics ,NoiseCancel Headphones,260.84,2,Paid,260.84,521.68,,,,0,,0.0
100878,,C0001, Accessories,Laptop Sleeve,"36,99 EUR",1,Paid,36.99,36.99,,,,0,,0.0
100017,2023-11-15,C0003, Accessories,Charger,"26,91 EUR",1,Paid,26.91,26.91,,,,0,,0.0
100114,2023-11-19,C0148,Electronics,Tablet A,"457,81 EUR",1,Paid,457.81,457.81,,,,0,100114.0,1.0
100008,,C0001, Accessories ,Charger,36.45,3,Paid,36.45,109.35000000000001,,,,0,,0.0
100196,2023-11-23,C0001,Electronics,Smartphone Z,"1016,16 EUR",1,Paid,1016.16,1016.16,,,,0,,0.0
100866,2023-12-09,C0102,Electronics,NoiseCancel Headphones,"233,49 EUR",1,Paid,233.49,233.49,,,,0,100866.0,1.0
100174,2023-11-22,C0001,Smart Home,NordLock Pro,"215,47 EUR",1,Paid,215.47,215.47,,,,0,,0.0
100447,2023-11-30,C0001,Accessories,Accessory Bundle,60,1,Paid,60.0,60.0,,,,0,,0.0
100101,2023-11-19,C0001,Accessories,Accessory Bundle,"49,17 EUR",1,Paid,49.17,49.17,,,,0,,0.0
101092,,C0244,Smart Home,NordTherm,"83,17 EUR",1,Paid,83.17,83.17,,,,0,,0.0
100580,,C0092,Accessories,Screen Protector,"7,07 EUR",2,Paid,7.07,14.14,,,,0,,0.0
100474,,C0002,Accessories,Charger,"17,37 EUR",2,Paid,17.37,34.74,,,,0,,0.0
100205,2023-11-23,C0024,Electronics,Laptop X,1339.22,1,Paid,1339.22,1339.22,,,,0,,0.0
100581,2023-12-03,C0027,Electronics,NoiseCancel Headphones,"348,89 EUR",2,Paid,348.89,697.78,,,,0,,0.0
100157,2023-11-21,C0027,Electronics,Smartphone Z,$787.19,2,Paid,787.19,1574.38,,,,0,,0.0
100894,,C0002, Smart Home ,NordLock Pro,"221,02 EUR",1,Paid,221.02,221.02,,,,0,,0.0
101040,2023-12-12,C0015, Smart Home ,NordLock Pro,"195,56 EUR",1,Paid,195.56,195.56,,,,0,,0.0
100486,2023-12-01,C0007, Smart Home ,NordLock Pro,237,2,Paid,237.0,474.0,,,,0,,0.0
100645,2023-12-04,C0076,Smart Home,NordLock Pro,200.03,1,Paid,200.03,200.03,100645.0,200.03,Processed,1,,0.0
101140,,C0042,Smart Home,NordLock Pro,"223,67 EUR",2,Paid,223.67,447.34,,,,0,,0.0
100712,2023-12-06,C0007, Accessories,Phone Case,"16,50 EUR",3,Paid,16.5,49.5,,,,0,,0.0
100928,2023-12-10,C0002,Smart Home,NordCam Mini,59.35,1,Paid,59.35,59.35,,,,0,,0.0
101006,2023-12-12,C0187,Electronics,Tablet A,661.51,1,Paid,661.51,661.51,,,,0,,0.0
100004,2023-11-15,C0019, Accessories,Phone Case,36.72,1,Paid,36.72,36.72,100004.0,36.72,Processed,1,,0.0
100378,,C0229, Accessories ,Charger,16.51,1,Paid,16.51,16.51,,,,0,,0.0
101021,2023-12-12,C0016,Smart Home,NordLock Pro,"182,28 EUR",1,Paid,182.28,182.28,,,,0,,0.0
100359,2023-11-28,C0029,Electronics,TV Pro,1552.56,1,Paid,1552.56,1552.56,,,,0,,0.0
100429,,C0001,Accessories,Laptop Sleeve,26,1,Paid,26.0,26.0,,,,0,,0.0
100277,2023-11-25,C0008,Electronics,NoiseCancel Headphones,$172.79,1,Paid,172.79,172.79,,,,0,,0.0
100267,2023-11-25,C0182,Smart Home,NordLock Pro,220.58,1,Paid,220.58,220.58,,,,0,100267.0,3.0
100860,2023-12-09,C0009,Accessories,USB-C Cable,"7,49 EUR",1,Paid,7.49,7.49,,,,0,,0.0
100943,,C0115,Accessories,Charger,15.61,1,Paid,15.61,15.61,,,,0,,0.0
100230,,C0003,Smart Home,NordPlug,"30,79 EUR",1,Paid,30.79,30.79,,,,0,,0.0
101038,,C0002,Electronics,Laptop X,"1674,10 EUR",1,Paid,1674.1,1674.1,,,,0,,0.0
100719,2023-12-06,C0007,Electronics,NoiseCancel Headphones,"224,64 EUR",1,Paid,224.64,224.64,,,,0,,0.0
101009,2023-12-12,C0001,Electronics ,NoiseCancel Headphones,"255,44 EUR",1,Pending,255.44,255.44,,,,0,,0.0
100446,2023-11-30,C0026, Smart Home ,NordLock Pro,"219,40 EUR",1,Paid,219.4,219.4,,,,0,100446.0,1.0
100761,2023-12-07,C0120,Accessories,Charger,"49,62 EUR",3,Paid,49.62,148.85999999999999,,,,0,,0.0
100374,2023-11-28,C0001,Electronics,Tablet A,798.57,1,Paid,798.57,798.57,100374.0,798.57,Processed,1,,0.0
100826,,C0001,Smart Home,NordLock Pro,$188.48,1,Paid,188.48,188.48,,,,0,,0.0
100695,,C0260,Electronics,Laptop X,"1595,69 EUR",1,Paid,1595.69,1595.69,,,,0,,0.0
100870,2023-12-09,C0005,Smart Home,NordLock Pro,"180,98 EUR",1,Paid,180.98,180.98,,,,0,,0.0
100117,,C0001, Electronics ,Laptop X,1769.87,1,Pending,1769.87,1769.87,,,,0,,0.0
100223,2023-11-24,C0114, Accessories,Laptop Sleeve,$15.24,1,Paid,15.24,15.24,,,,0,100223.0,1.0
100459,2023-11-30,C0004, Accessories,Phone Case,13.42,1,Paid,13.42,13.42,,,,0,100459.0,1.0
100618,2023-12-04,C0218,Accessories,Wireless Mouse,24.87,2,Paid,24.87,49.74,,,,0,,0.0
101193,2023-12-12,C0187,Electronics,Tablet A,661.51,1,Paid,661.51,661.51,101193.0,11.14,Rejected,0,,0.0
100201,2023-11-23,C0030,Accessories,Phone Case,"36,25 EUR",1,Paid,36.25,36.25,,,,0,,0.0
100550,2023-12-02,C0016,Accessories,Wireless Mouse,40.97,1,Paid,40.97,40.97,,,,0,,0.0
100654,2023-12-05,C0019,Electronics,Tablet A,466,1,Paid,466.0,466.0,,,,0,,0.0
100947,,C0177,Electronics,Laptop X,"1 501,09 EUR",1,Paid,1.0,1.0,,,,0,,0.0
100343,,C0060,Accessories,USB-C Cable,20,4,Paid,20.0,80.0,,,,0,,0.0
101083,,C0024,Accessories,USB-C Cable,7.31,2,Paid,7.31,14.62,,,,0,,0.0
100632,2023-12-04,C0021,Electronics,Tablet A,331.45,1,Paid,331.45,331.45,,,,0,,0.0
100006,2023-11-15,C0065,Electronics,Tablet A,"728,62 EUR",1,Paid,728.62,728.62,,,,0,,0.0
100109,,C0001, Electronics ,NoiseCancel Headphones,"174,17 EUR",1,Paid,174.17,174.17,,,,0,,0.0
100502,,C0038, Accessories ,Accessory Bundle,55.24,3,Paid,55.24,165.72,,,,0,,0.0
100392,2023-11-28,C0026,Accessories,Charger,"28,59 EUR",1,Paid,28.59,28.59,,,,0,100392.0,1.0
100942,2023-12-11,C0018,Smart Home,NordLock Pro,"228,75 EUR",1,Paid,228.75,228.75,100942.0,228.75,Processed,1,,0.0
100518,2023-12-02,C0003, Smart Home ,NordTherm,$114.81,1,Paid,114.81,114.81,,,,0,,0.0
100480,2023-11-30,C0001,Electronics ,Laptop X,"1688,15 EUR",1,Paid,1688.15,1688.15,,,,0,,0.0
100800,,C0130, Electronics ,NoiseCancel Headphones,"218,36 EUR",1,Paid,218.36,218.36,,,,0,,0.0
100035,2023-11-16,C0103,Electronics,Laptop X,1462,1,Paid,1462.0,1462.0,,,,0,,0.0
100920,2023-12-10,C0013, Electronics ,Smartphone Z,"1052,91 EUR",2,Paid,1052.91,2105.82,,,,0,,0.0
100009,,C0001,Electronics,NoiseCancel Headphones,"250,52 EUR",1,Paid,250.52,250.52,,,,0,,0.0
100790,2023-12-07,C0041,Accessories,Laptop Sleeve,25,1,Paid,25.0,25.0,,,,0,100790.0,1.0
100527,2023-12-02,C0028,Smart Home,NordLock Pro,"219,22 EUR",1,Failed,219.22,219.22,,,,0,,0.0
100232,,C0252, Smart Home ,NordLock Pro,249,1,Paid,249.0,249.0,,,,0,,0.0
100320,,C0001,Accessories,Laptop Sleeve,$41.30,2,Failed,41.3,82.6,,,,0,,0.0
100441,2023-11-30,C0303,Accessories,Wireless Mouse,23,1,Paid,23.0,23.0,,,,0,,0.0
100526,,C0010,Smart Home,NordLock Pro,196.94,1,Paid,196.94,196.94,,,,0,,0.0
100625,2023-12-04,C0001,Accessories,Accessory Bundle,"75,73 EUR",1,Paid,75.73,75.73,,,,0,,0.0
100611,2023-12-04,C0024,Accessories,Phone Case,"10,55 EUR",3,Paid,10.55,31.650000000000002,,,,0,,0.0
100073,2023-11-18,C0001, Smart Home ,NordLock Pro,"230,39 EUR",1,Paid,230.39,230.39,,,,0,,0.0
100349,,C0044,Electronics,NoiseCancel Headphones,"157,01 EUR",2,Paid,157.01,314.02,,,,0,,0.0
100973,2023-12-11,C0001,Smart Home,NordLock Pro,$186.97,1,Paid,186.97,186.97,,,,0,,0.0
100095,,C0028,Accessories,Phone Case,"27,74 EUR",1,Paid,27.74,27.74,,,,0,,0.0
100544,2023-12-02,C0001,Accessories,USB-C Cable,15.85,4,Paid,15.85,63.4,,,,0,,0.0
101169,2023-11-30,C0001,Accessories,Wireless Mouse,49.02,1,Paid,49.02,49.02,,,,0,,0.0
100210,,C0002,Electronics,Tablet A,367.82,1,Paid,367.82,367.82,,,,0,,0.0
100176,2023-11-22,C0007,Electronics,NoiseCancel Headphones,$163.31,1,Failed,163.31,163.31,,,,0,,0.0
100481,2023-11-30,C0003, Accessories,Laptop Sleeve,22,1,Paid,22.0,22.0,,,,0,,0.0
100282,,C0035,Electronics,NoiseCancel Headphones,"176,84 EUR",1,Paid,176.84,176.84,,,,0,,0.0
100107,2023-11-19,C0001,Accessories,Accessory Bundle,$62.22,1,Paid,62.22,62.22,,,,0,,0.0
101005,2023-12-12,C0003,Accessories,Wireless Mouse,"53,67 EUR",1,Paid,53.67,53.67,,,,0,101005.0,1.0
100834,2023-12-08,C0001,Accessories,Charger,"39,15 EUR",2,Paid,39.15,78.3,,,,0,,0.0
100252,2023-11-24,C0312,Accessories,Charger,26,1,Paid,26.0,26.0,,,,0,100252.0,2.0
101166,2023-11-17,C0003,Electronics,Tablet A,336.05,2,Paid,336.05,672.1,,,,0,,0.0
100390,2023-11-28,C0002,Accessories,Charger,30.55,2,Paid,30.55,61.1,,,,0,,0.0
100929,2023-12-10,C0083,Accessories,Phone Case,$22.44,1,Paid,22.44,22.44,,,,0,100929.0,1.0
100939,2023-12-11,C0001, Accessories ,USB-C Cable,$11.22,1,Paid,11.22,11.22,,,,0,,0.0
100328,2023-11-27,C0001, Accessories,Phone Case,10.00,3,Paid,10.0,30.0,,,,0,,0.0
100969,2023-12-11,C0006,Accessories,Screen Protector,$13.28,1,Paid,13.28,13.28,,,,0,100969.0,1.0
100013,,C0261,Accessories,Laptop Sleeve,$33.90,2,Paid,33.9,67.8,,,,0,,0.0
101026,2023-12-12,C0001,Electronics,Smartphone Z,"829,05 EUR",1,Paid,829.05,829.05,,,,0,,0.0
100669,,C0002,Smart Home,NordPlug,"31,30 EUR",2,Paid,31.3,62.6,,,,0,,0.0
101074,,C0048,Smart Home,NordLock Pro,235.67,1,Paid,235.67,235.67,,,,0,,0.0
100937,,C0076,Electronics ,Smartphone Z,$889.83,1,Paid,889.83,889.83,,,,0,,0.0
101076,2023-12-13,C0005,Smart Home,NordLock Pro,$187.08,1,Paid,187.08,187.08,,,,0,101076.0,1.0
100934,2023-12-11,C0002,Accessories,Charger,"38,56 EUR",1,Paid,38.56,38.56,,,,0,,0.0
100989,,C0040,Smart Home,NordLock Pro,185.28,2,Paid,185.28,370.56,,,,0,,0.0
100214,,C0002,Smart Home,NordLock Pro,$212.69,1,Paid,212.69,212.69,,,,0,,0.0
100217,2023-11-23,C0001,Electronics,Smartphone Z,"706,71 EUR",2,Paid,706.71,1413.42,,,,0,,0.0
100917,2023-12-10,C0007, Electronics ,TV Pro,$1563.41,1,Paid,1563.41,1563.41,,,,0,,0.0
100614,2023-12-04,C0002, Accessories,Wireless Mouse,"28,43 EUR",1,Paid,28.43,28.43,,,,0,,0.0
100823,2023-12-08,C0001,Smart Home,NordLock Pro,"229,47 EUR",1,Paid,229.47,229.47,,,,0,,0.0
100423,,C0021,Accessories,Screen Protector,14.89,2,Paid,14.89,29.78,,,,0,,0.0
100999,2023-12-12,C0052,Smart Home,NordLock Pro,"207,41 EUR",1,Paid,207.41,207.41,,,,0,100999.0,1.0
100568,2023-12-03,C0083, Smart Home ,NordCam Mini,63.87,1,Paid,63.87,63.87,,,,0,100568.0,1.0
100422,,C0001,Electronics,Laptop X,1419.85,1,Paid,1419.85,1419.85,,,,0,,0.0
100069,2023-11-17,C0006,Accessories,Phone Case,34.42,2,Paid,34.42,68.84,,,,0,,0.0
100554,2023-12-02,C0003,Accessories,Accessory Bundle,"84,79 EUR",4,Paid,84.79,339.16,,,,0,,0.0
100086,,C0001,Electronics,TV Pro,"1344,25 EUR",1,Paid,1344.25,1344.25,,,,0,,0.0
100247,2023-11-24,C0005,Smart Home,NordLock Pro,229.97,1,Paid,229.97,229.97,,,,0,,0.0
100467,,C0001,Electronics ,Tablet A,"359,78 EUR",1,Paid,359.78,359.78,,,,0,,0.0
100430,,C0099,Electronics,Smartphone Z,1003.81,2,Paid,1003.81,2007.62,,,,0,,0.0
100418,2023-11-29,C0002,Electronics,Smartphone Z,$741.10,1,Paid,741.1,741.1,,,,0,,0.0
100413,2023-11-29,C0094,Electronics,NoiseCancel Headphones,245,1,Paid,245.0,245.0,,,,0,,0.0
100647,2023-12-05,C0071,Electronics,Smartphone Z,"796,55 EUR",1,Paid,796.55,796.55,,,,0,,0.0
100197,,C0001,Electronics,Tablet A,"308,88 EUR",1,Paid,308.88,308.88,,,,0,,0.0
100226,2023-11-24,C0002, Electronics ,TV Pro,1686.65,1,Paid,1686.65,1686.65,,,,0,,0.0
100729,,C0003,Accessories,Charger,$21.85,2,Paid,21.85,43.7,,,,0,,0.0
100285,2023-11-25,C0020,Electronics ,TV Pro,"1544,21 EUR",1,Paid,1544.21,1544.21,,,,0,100285.0,1.0
100660,2023-12-05,C0014,Smart Home,NordCam Mini,$89.26,2,Paid,89.26,178.52,,,,0,,0.0
100879,,C0030, Smart Home ,NordLock Pro,$202.78,1,Paid,202.78,202.78,,,,0,,0.0
100112,2023-11-19,C0042,Smart Home,NordLock Pro,194,1,Paid,194.0,194.0,,,,0,,0.0
100545,2023-12-02,C0032,Electronics,Laptop X,"1364,71 EUR",1,Paid,1364.71,1364.71,,,,0,,0.0
101123,2023-12-14,C0002,Electronics,TV Pro,1327,1,Pending,1327.0,1327.0,,,,0,,0.0
100993,2023-12-12,C0003, Electronics ,Tablet A,654.25,1,Paid,654.25,654.25,,,,0,,0.0
100685,,C0034,Electronics,TV Pro,"1683,74 EUR",1,Paid,1683.74,1683.74,,,,0,,0.0
100818,2023-12-08,C0033,Electronics,Smartphone Z,900.82,1,Paid,900.82,900.82,,,,0,100818.0,2.0
100381,2023-11-28,C0073, Electronics ,Tablet A,"565,48 EUR",1,Paid,565.48,565.48,,,,0,100381.0,1.0
100500,2023-12-01,C0002,Smart Home,NordLock Pro,214,1,Paid,214.0,214.0,,,,0,,0.0
101042,,C0001,Smart Home,NordLock Pro,"245,35 EUR",1,Paid,245.35,245.35,,,,0,,0.0
100926,2023-12-10,C0229,Smart Home,NordTherm,$126.44,1,Paid,126.44,126.44,,,,0,100926.0,1.0
100780,2023-12-07,C0003, Accessories,Laptop Sleeve,"36,14 EUR",2,Paid,36.14,72.28,,,,0,,0.0
100291,2023-11-25,C0003,Electronics,Smartphone Z,1056.70,1,Paid,1056.7,1056.7,,,,0,,0.0
100389,2023-11-28,C0001,Smart Home,NordLock Pro,210.88,1,Paid,210.88,210.88,,,,0,,0.0
100360,2023-11-28,C0001,Electronics,TV Pro,1020.44,1,Paid,1020.44,1020.44,,,,0,,0.0
100407,2023-11-29,C0001,Electronics,Laptop X,$1506.44,1,Paid,1506.44,1506.44,,,,0,,0.0
100365,2023-11-28,C0023,Electronics,TV Pro,"1015,17 EUR",1,Paid,1015.17,1015.17,100365.0,1015.17,Processed,1,,0.0
100525,,C0001, Electronics ,Smartphone Z,899,1,Paid,899.0,899.0,,,,0,,0.0
100575,2023-12-03,C0203, Electronics ,TV Pro,1308.91,1,Paid,1308.91,1308.91,,,,0,100575.0,1.0
100683,2023-12-05,C0187,Accessories,Accessory Bundle,"87,50 EUR",1,Pending,87.5,87.5,,,,0,,0.0
101033,2023-12-12,C0002,Smart Home,NordLock Pro,208,2,Paid,208.0,416.0,101033.0,416.0,Processed,1,,0.0
100694,2023-12-06,C0002, Electronics ,Tablet A,"362,00 EUR",1,Paid,362.0,362.0,,,,0,,0.0
100705,,C0083,Smart Home,NordLock Pro,$203.62,1,Paid,203.62,203.62,,,,0,,0.0
100702,2023-12-06,C0149,Electronics,NoiseCancel Headphones,203,1,Paid,203.0,203.0,,,,0,,0.0
100113,2023-11-19,C0003, Accessories ,Laptop Sleeve,36.03,2,Paid,36.03,72.06,,,,0,,0.0
100103,,C0005, Electronics ,Tablet A,647.19,1,Paid,647.19,647.19,,,,0,,0.0
100415,2023-11-29,C0015,Electronics,NoiseCancel Headphones,327.37,1,Pending,327.37,327.37,,,,0,,0.0
100590,2023-12-03,C0003,Electronics,Laptop X,"1488,81 EUR",1,Paid,1488.81,1488.81,,,,0,,0.0
100191,2023-11-23,C0062,Electronics,Tablet A,"382,77 EUR",1,Paid,382.77,382.77,,,,0,,0.0
101137,2023-12-14,C0014, Electronics ,Laptop X,"1653,81 EUR",1,Paid,1653.81,1653.81,,,,0,101137.0,1.0
100957,2023-12-11,C0007, Accessories ,Accessory Bundle,"44,45 EUR",1,Paid,44.45,44.45,,,,0,,0.0
100741,2023-12-07,C0015, Electronics ,NoiseCancel Headphones,$163.13,1,Paid,163.13,163.13,,,,0,,0.0
100053,2023-11-17,C0003,Electronics,NoiseCancel Headphones,"266,47 EUR",1,Paid,266.47,266.47,,,,0,,0.0
100029,,C0011,Accessories,Screen Protector,"8,60 EUR",1,Paid,8.6,8.6,,,,0,,0.0
100066,2023-11-17,C0048,Electronics,Laptop X,1460,1,Paid,1460.0,1460.0,,,,0,100066.0,1.0
100875,2023-12-09,C0016,Electronics,Tablet A,"496,60 EUR",1,Paid,496.6,496.6,,,,0,,0.0
100246,2023-11-24,C0017,Accessories,Phone Case,"34,84 EUR",1,Paid,34.84,34.84,,,,0,,0.0
100803,2023-12-08,C0241,Electronics,Tablet A,474.94,1,Paid,474.94,474.94,,,,0,,0.0
101078,,C0006, Accessories ,Charger,"25,23 EUR",1,Paid,25.23,25.23,,,,0,,0.0
101127,,C0001, Accessories ,Phone Case,"24,22 EUR",3,Paid,24.22,72.66,,,,0,,0.0
100844,2023-12-08,C0067,Electronics,TV Pro,1183.75,1,Paid,1183.75,1183.75,,,,0,,0.0
100595,2023-12-03,C0023,Electronics ,NoiseCancel Headphones,$265.61,1,Paid,265.61,265.61,,,,0,,0.0
100309,2023-11-26,C0002, Accessories,Wireless Mouse,"54,66 EUR",4,Paid,54.66,218.64,,,,0,,0.0
100903,2023-12-10,C0001,Smart Home,NordLock Pro,228.51,1,Paid,228.51,228.51,,,,0,,0.0
100387,,C0001,Accessories,Phone Case,"39,44 EUR",2,Paid,39.44,78.88,,,,0,,0.0
100872,,C0003,Electronics,Tablet A,696,1,Paid,696.0,696.0,,,,0,,0.0
100355,2023-11-28,C0001,Electronics ,Smartphone Z,917.35,2,Paid,917.35,1834.7,,,,0,,0.0
101023,2023-12-12,C0001, Accessories,Charger,18.52,1,Paid,18.52,18.52,,,,0,,0.0
100160,2023-11-21,C0001,Accessories,Screen Protector,13.38,1,Paid,13.38,13.38,,,,0,,0.0
100187,2023-11-22,C0245,Accessories,USB-C Cable,"7,37 EUR",3,Paid,7.37,22.11,,,,0,,0.0
100245,2023-11-24,C0041,Electronics,Laptop X,1469,1,Paid,1469.0,1469.0,,,,0,,0.0
101056,2023-12-13,C0009,Electronics ,Laptop X,"1 727,39 EUR",1,Paid,1.0,1.0,,,,0,,0.0
100076,2023-11-18,C0007,Electronics,Laptop X,1388.82,1,Paid,1388.82,1388.82,,,,0,,0.0
100158,,C0228,Smart Home,NordCam Mini,93,1,Paid,93.0,93.0,,,,0,,0.0
100127,,C0064,Accessories,Charger,"21,16 EUR",1,Paid,21.16,21.16,,,,0,,0.0
100745,,C0004, Accessories ,Screen Protector,10.85,2,Paid,10.85,21.7,,,,0,,0.0
100724,,C0002,Electronics,NoiseCancel Headphones,"172,37 EUR",1,Paid,172.37,172.37,,,,0,,0.0
100323,2023-11-27,C0006,Accessories,Charger,$34.90,1,Paid,34.9,34.9,,,,0,,0.0
100874,2023-12-09,C0001,Electronics,Laptop X,"1451,05 EUR",1,Paid,1451.05,1451.05,,,,0,,0.0
101054,2023-12-13,C0114,Electronics,Laptop X,1363.58,1,Paid,1363.58,1363.58,,,,0,,0.0
100805,,C0060, Electronics ,TV Pro,1323.10,1,Paid,1323.1,1323.1,,,,0,,0.0
100213,2023-11-23,C0135, Electronics ,Tablet A,522.41,1,Paid,522.41,522.41,,,,0,100213.0,1.0
100778,,C0001,Accessories,Laptop Sleeve,"27,03 EUR",2,Paid,27.03,54.06,,,,0,,0.0
100104,2023-11-19,C0004,Electronics ,Laptop X,1568.65,1,Paid,1568.65,1568.65,,,,0,,0.0
100754,2023-12-07,C0006,Accessories,Charger,"30,68 EUR",2,Paid,30.68,61.36,,,,0,100754.0,1.0
101110,2023-12-14,C0001, Electronics ,Tablet A,386.48,1,Paid,386.48,386.48,,,,0,,0.0
100960,2023-12-11,C0001,Electronics ,TV Pro,$969.19,1,Paid,969.19,969.19,,,,0,,0.0
100846,2023-12-09,C0054,Accessories,Laptop Sleeve,"41,46 EUR",3,Paid,41.46,124.38,,,,0,100846.0,3.0
101194,,C0042,Electronics,TV Pro,1610.06,1,Paid,1610.06,1610.06,,,,0,,0.0
100521,,C0002,Smart Home,NordPlug,"16,97 EUR",1,Paid,16.97,16.97,,,,0,,0.0
101136,2023-12-14,C0007,Electronics,Smartphone Z,"1070,71 EUR",2,Paid,1070.71,2141.42,,,,0,,0.0
100771,,C0030,Accessories,Laptop Sleeve,20.44,2,Paid,20.44,40.88,,,,0,,0.0
100229,2023-11-24,C0002,Accessories,Phone Case,"10,91 EUR",2,Paid,10.91,21.82,,,,0,,0.0
100750,2023-12-07,C0003,Smart Home,NordLock Pro,"190,45 EUR",2,Paid,190.45,380.9,100750.0,380.9,Processed,1,,0.0
100274,,C0012,Electronics,Laptop X,"1 700,98 EUR",1,Paid,1.0,1.0,,,,0,,0.0
100876,2023-12-09,C0007, Accessories ,USB-C Cable,16.85,3,Paid,16.85,50.550000000000004,,,,0,,0.0
100183,,C0094,Smart Home,NordLock Pro,$221.01,1,Paid,221.01,221.01,,,,0,,0.0
100975,,C0001, Smart Home ,NordLock Pro,"187,04 EUR",1,Failed,187.04,187.04,,,,0,,0.0
101016,2023-12-12,C0001,Electronics,TV Pro,1462.11,1,Paid,1462.11,1462.11,,,,0,,0.0
100198,2023-11-23,C0156,Electronics,NoiseCancel Headphones,"296,85 EUR",1,Paid,296.85,296.85,,,,0,,0.0
100794,,C0038,Electronics,Tablet A,$588.66,1,Paid,588.66,588.66,,,,0,,0.0
100670,2023-12-05,C0024,Electronics,NoiseCancel Headphones,250.75,1,Paid,250.75,250.75,,,,0,,0.0
100463,2023-11-30,C0013, Accessories ,USB-C Cable,"8,39 EUR",1,Paid,8.39,8.39,,,,0,,0.0
100452,,C0072,Electronics,Smartphone Z,983.68,1,Paid,983.68,983.68,,,,0,,0.0
100090,,C0003,Electronics ,Smartphone Z,"717,75 EUR",1,Paid,717.75,717.75,,,,0,,0.0
101139,,C0044,Electronics,NoiseCancel Headphones,"157,01 EUR",2,Paid,157.01,314.02,,,,0,,0.0
101096,,C0086,Smart Home,NordCam Mini,"85,43 EUR",1,Paid,85.43,85.43,,,,0,,0.0
100487,2023-12-01,C0240, Accessories ,Accessory Bundle,"27,89 EUR",1,Paid,27.89,27.89,100487.0,27.89,Processed,1,100487.0,1.0
100051,2023-11-17,C0006,Electronics,Tablet A,"740,00 EUR",1,Paid,740.0,740.0,,,,0,,0.0
100700,2023-12-06,C0001,Electronics,Tablet A,549.96,1,Failed,549.96,549.96,,,,0,,0.0
100854,2023-12-09,C0084, Accessories,Wireless Mouse,26,1,Paid,26.0,26.0,,,,0,100854.0,1.0
100416,2023-11-29,C0125, Accessories,Laptop Sleeve,39.40,3,Paid,39.4,118.19999999999999,,,,0,,0.0
100677,,C0207,Electronics,Smartphone Z,"735,52 EUR",1,Paid,735.52,735.52,,,,0,,0.0
100367,,C0016,Electronics,Tablet A,"740,02 EUR",1,Paid,740.02,740.02,,,,0,,0.0
100535,,C0001, Smart Home ,NordLock Pro,"220,39 EUR",1,Paid,220.39,220.39,,,,0,,0.0
100831,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,1620.72,,,,0,,0.0
100235,2023-11-24,C0002,Electronics,Tablet A,386.12,1,Paid,386.12,386.12,,,,0,,0.0
100490,,C0001, Accessories ,Laptop Sleeve,34.29,1,Paid,34.29,34.29,,,,0,,0.0
100681,2023-12-05,C0002,Electronics,Laptop X,$1495.01,1,Paid,1495.01,1495.01,,,,0,,0.0
101007,2023-12-12,C0008,Electronics,Tablet A,"332,54 EUR",1,Paid,332.54,332.54,,,,0,,0.0
100868,2023-12-09,C0002,Smart Home,NordLock Pro,187,2,Paid,187.0,374.0,100868.0,374.0,Processed,1,,0.0
100582,2023-12-03,C0257,Electronics,Laptop X,1783.31,1,Failed,1783.31,1783.31,,,,0,,0.0
100402,2023-11-29,C0022,Electronics,Laptop X,1456.95,2,Paid,1456.95,2913.9,,,,0,,0.0
